time,Operational demand,Available generation,Emissions intensity_QLD
2021-04-25 20:00:00+00:00,5464,9714.387553,888.5608358
2021-04-25 21:00:00+00:00,5419.5,10097.22395,831.8482735
2021-04-25 22:00:00+00:00,5268,10183.79985,824.2908019
2021-04-25 23:00:00+00:00,5057.5,10244.84384,802.2672872
2021-04-26 00:00:00+00:00,4858.5,10096.56771,807.0234415
2021-04-26 01:00:00+00:00,4924,10356.19019,787.9344351
2021-04-26 02:00:00+00:00,4911,10449.78948,789.8796567
2021-04-26 03:00:00+00:00,5009.5,10325.39072,780.0572581
2021-04-26 04:00:00+00:00,5184,10339.76183,782.5420126
2021-04-26 05:00:00+00:00,5527,10716.89928,756.7739028
2021-04-26 06:00:00+00:00,6123.5,10761.35445,787.7145815
2021-04-26 07:00:00+00:00,6776.5,10561.32598,784.6290928
2021-04-26 08:00:00+00:00,7199,10622.27593,769.1053494
2021-04-26 09:00:00+00:00,7047,10643.40542,766.5754779
2021-04-26 10:00:00+00:00,6822.5,10573.44938,784.5096091
2021-04-26 11:00:00+00:00,6519,10739.97242,790.2802221
2021-04-26 12:00:00+00:00,6226,10185.22342,801.1508436
2021-04-26 13:00:00+00:00,5984,10156.44367,827.7257425
2021-04-26 14:00:00+00:00,5642.5,10136.071,837.9932942
2021-04-26 15:00:00+00:00,5424.5,10127.8125,854.0160899
2021-04-26 16:00:00+00:00,5312.5,10112.4795,871.8160619
2021-04-26 17:00:00+00:00,5289,10096.65692,886.6622915
2021-04-26 18:00:00+00:00,5323.5,10121.17,881.8898571
2021-04-26 19:00:00+00:00,5568,10117.41825,861.4639604
2021-04-26 20:00:00+00:00,6028,9980.866029,833.1739285
2021-04-26 21:00:00+00:00,6444.5,10350.64539,780.0363814
2021-04-26 22:00:00+00:00,6266.5,10657.58841,737.6621789
2021-04-26 23:00:00+00:00,5634,10460.91307,745.9695763
2021-04-27 00:00:00+00:00,5272,10208.11812,748.2294151
2021-04-27 01:00:00+00:00,5162,10099.80806,765.7865307
2021-04-27 02:00:00+00:00,5298,10107.905,754.2121386
2021-04-27 03:00:00+00:00,5416,10194.08412,756.7603094
2021-04-27 04:00:00+00:00,5607.5,10447.02012,746.2873047
2021-04-27 05:00:00+00:00,5972.5,10623.57311,754.8640946
2021-04-27 06:00:00+00:00,6554.5,10878.62338,776.7073817
2021-04-27 07:00:00+00:00,7116,10614.74029,791.4806863
2021-04-27 08:00:00+00:00,7453.5,10670.37009,772.8730137
2021-04-27 09:00:00+00:00,7365,10649.9865,769.5961459
2021-04-27 10:00:00+00:00,7144,10595.38275,787.3116898
2021-04-27 11:00:00+00:00,6790,10764.74767,794.2929088
2021-04-27 12:00:00+00:00,6454,10761.23208,803.6230003
2021-04-27 13:00:00+00:00,6142.5,10180.47725,828.657927
2021-04-27 14:00:00+00:00,5766,10149.33517,842.9279194
2021-04-27 15:00:00+00:00,5516,10134.65442,855.3104457
2021-04-27 16:00:00+00:00,5395.5,10129.7105,870.7973216
2021-04-27 17:00:00+00:00,5357.5,10111.15342,882.2161349
2021-04-27 18:00:00+00:00,5384,10044.54708,887.5167877
2021-04-27 19:00:00+00:00,5588,10008.85858,876.2013788
2021-04-27 20:00:00+00:00,6048,10124.65784,842.9630678
2021-04-27 21:00:00+00:00,6498.5,10495.14816,788.2398018
2021-04-27 22:00:00+00:00,6345.5,10781.05526,740.9463945
2021-04-27 23:00:00+00:00,5777.5,10432.07066,760.8451024
2021-04-28 00:00:00+00:00,5471.5,10113.71459,757.5122095
2021-04-28 01:00:00+00:00,5546,9998.142523,759.911163
2021-04-28 02:00:00+00:00,5560,9975.960853,769.7261283
2021-04-28 03:00:00+00:00,5728.5,10204.79622,749.465572
2021-04-28 04:00:00+00:00,6088.5,10092.44784,763.8606698
2021-04-28 05:00:00+00:00,6298.5,10620.43223,775.9135216
2021-04-28 06:00:00+00:00,6751.5,10745.25384,799.5042059
2021-04-28 07:00:00+00:00,7188.5,10500.79711,801.1960777
2021-04-28 08:00:00+00:00,7455,10536.17737,789.0465824
2021-04-28 09:00:00+00:00,7357.5,10622.38673,775.6260886
2021-04-28 10:00:00+00:00,7156,10581.25159,790.153556
2021-04-28 11:00:00+00:00,6815.5,10720.39501,807.7041572
2021-04-28 12:00:00+00:00,6483,10637.55121,824.8856156
2021-04-28 13:00:00+00:00,6204.5,10615.8239,846.8123014
2021-04-28 14:00:00+00:00,5813.5,10482.13967,859.5476646
2021-04-28 15:00:00+00:00,5558.5,10287.04233,864.0680039
2021-04-28 16:00:00+00:00,5420.5,10336.35258,865.607162
2021-04-28 17:00:00+00:00,5378.5,10293.89625,877.2981769
2021-04-28 18:00:00+00:00,5455.5,10228.70917,878.9959364
2021-04-28 19:00:00+00:00,5689,10218.86917,874.5499332
2021-04-28 20:00:00+00:00,6123,10025.57793,830.5776386
2021-04-28 21:00:00+00:00,6554.5,10233.9556,781.4236449
2021-04-28 22:00:00+00:00,6331.5,10007.24113,763.4666341
2021-04-28 23:00:00+00:00,5794.5,10072.2033,761.3098039
2021-04-29 00:00:00+00:00,5431.5,10096.93488,749.1964702
2021-04-29 01:00:00+00:00,5420,10034.02846,748.1967477
2021-04-29 02:00:00+00:00,5432,9792.580063,774.4974001
2021-04-29 03:00:00+00:00,5440.5,9812.172392,770.8848829
2021-04-29 04:00:00+00:00,5849,10119.28164,771.409518
2021-04-29 05:00:00+00:00,6209,10414.12652,791.3009122
2021-04-29 06:00:00+00:00,6666,10738.50968,805.5478029
2021-04-29 07:00:00+00:00,7179.5,10665.15449,804.1494921
2021-04-29 08:00:00+00:00,7468.5,10800.69456,785.2229283
2021-04-29 09:00:00+00:00,7453,10926.90145,780.7905567
2021-04-29 10:00:00+00:00,7245,10848.52833,788.8081589
2021-04-29 11:00:00+00:00,6920,11064.86417,797.0268305
2021-04-29 12:00:00+00:00,6562.5,11010.90138,806.1833633
2021-04-29 13:00:00+00:00,6243.5,10629.93581,829.3964641
2021-04-29 14:00:00+00:00,5856,10657.24492,841.1424741
2021-04-29 15:00:00+00:00,5603,10633.02325,846.2033754
2021-04-29 16:00:00+00:00,5450.5,10616.5515,856.2446211
2021-04-29 17:00:00+00:00,5386,10502.48883,865.5345957
2021-04-29 18:00:00+00:00,5449,10506.94342,864.2835795
2021-04-29 19:00:00+00:00,5683.5,10541.37075,844.4581916
2021-04-29 20:00:00+00:00,6099,10561.385,813.9840048
2021-04-29 21:00:00+00:00,6636,10664.13018,800.9250714
2021-04-29 22:00:00+00:00,6491.5,10486.35945,764.3562707
2021-04-29 23:00:00+00:00,6067,10410.24683,757.4910549
2021-04-30 00:00:00+00:00,5896,10199.50177,739.2288445
2021-04-30 01:00:00+00:00,5985,10104.49867,744.9485434
2021-04-30 02:00:00+00:00,5724.5,9955.574626,792.6243647
2021-04-30 03:00:00+00:00,6123.5,9893.934323,786.1412303
2021-04-30 04:00:00+00:00,6441,10145.07996,774.9124728
2021-04-30 05:00:00+00:00,6526.5,10135.10049,786.3002737
2021-04-30 06:00:00+00:00,6758.5,10261.68033,782.896859
2021-04-30 07:00:00+00:00,7083.5,10154.86978,789.0415655
2021-04-30 08:00:00+00:00,7273.5,10169.4175,786.259393
2021-04-30 09:00:00+00:00,7183.5,10158.79517,791.990137
2021-04-30 10:00:00+00:00,6972,9952.218333,816.704664
2021-04-30 11:00:00+00:00,6690,10148.42758,818.5977481
2021-04-30 12:00:00+00:00,6431.5,9860.190333,814.5576947
2021-04-30 13:00:00+00:00,6197.5,9727.614,832.7940414
2021-04-30 14:00:00+00:00,5790,9772.44325,839.8165839
2021-04-30 15:00:00+00:00,5517,9750.416667,844.4928092
2021-04-30 16:00:00+00:00,5383.5,9792.887333,847.0505217
2021-04-30 17:00:00+00:00,5314.5,9802.573833,850.785019
2021-04-30 18:00:00+00:00,5324.5,9830.067333,846.3505105
2021-04-30 19:00:00+00:00,5396.5,9849.833083,833.72715
2021-04-30 20:00:00+00:00,5560.5,9866.532387,830.3697937
2021-04-30 21:00:00+00:00,5868,10188.38437,773.6042707
2021-04-30 22:00:00+00:00,6106.5,10721.41593,716.8064317
2021-04-30 23:00:00+00:00,6084.5,10713.90628,698.0687345
2021-05-01 00:00:00+00:00,5859,10656.8027,692.3045938
2021-05-01 01:00:00+00:00,5871.5,10459.62264,692.7948882
2021-05-01 02:00:00+00:00,5843.5,10568.95922,697.8395701
2021-05-01 03:00:00+00:00,5793.5,10483.48554,718.6571454
2021-05-01 04:00:00+00:00,5836,10238.511,737.5643135
2021-05-01 05:00:00+00:00,5927.5,10163.4533,750.2267996
2021-05-01 06:00:00+00:00,6271.5,9848.890838,771.2208922
2021-05-01 07:00:00+00:00,6718.5,9615.265363,794.6127346
2021-05-01 08:00:00+00:00,6995,9649.309317,803.634226
2021-05-01 09:00:00+00:00,6894.5,9558.997467,820.631238
2021-05-01 10:00:00+00:00,6714,9711.06975,823.6294164
2021-05-01 11:00:00+00:00,6446.5,9712.713417,827.7951106
2021-05-01 12:00:00+00:00,6276,9695.7515,830.5099648
2021-05-01 13:00:00+00:00,6076,9771.846,831.0440828
2021-05-01 14:00:00+00:00,5727,9741.948583,832.4300174
2021-05-01 15:00:00+00:00,5510,9702.361917,835.9699238
2021-05-01 16:00:00+00:00,5328.5,9784.069667,843.5033118
2021-05-01 17:00:00+00:00,5261,9787.354083,850.5246917
2021-05-01 18:00:00+00:00,5261,9802.782833,849.3042803
2021-05-01 19:00:00+00:00,5303.5,9816.783583,839.7745297
2021-05-01 20:00:00+00:00,5383,9820.2087,835.7725554
2021-05-01 21:00:00+00:00,5457,9849.963706,808.4701366
2021-05-01 22:00:00+00:00,5414,10153.82603,755.0601132
2021-05-01 23:00:00+00:00,5358.5,10299.15547,735.4221561
2021-05-02 00:00:00+00:00,5237,10363.87896,732.6860693
2021-05-02 01:00:00+00:00,5306,10238.05489,733.5039419
2021-05-02 02:00:00+00:00,5350.5,9917.805517,740.5889407
2021-05-02 03:00:00+00:00,5346.5,9866.362794,759.4283017
2021-05-02 04:00:00+00:00,5440,9731.007265,760.274535
2021-05-02 05:00:00+00:00,5764,9771.174616,773.0974348
2021-05-02 06:00:00+00:00,6209.5,9590.95643,800.9233447
2021-05-02 07:00:00+00:00,6707.5,9618.839756,811.7699132
2021-05-02 08:00:00+00:00,7008,9604.347117,814.6888544
2021-05-02 09:00:00+00:00,6853,9657.60935,805.0972888
2021-05-02 10:00:00+00:00,6618.5,9543.753025,824.7719661
2021-05-02 11:00:00+00:00,6374.5,9734.18845,821.852496
2021-05-02 12:00:00+00:00,6193,9749.852583,819.2345107
2021-05-02 13:00:00+00:00,6013,9643.294417,830.2189313
2021-05-02 14:00:00+00:00,5653,9627.732,842.2169617
2021-05-02 15:00:00+00:00,5397,9681.371583,846.3789021
2021-05-02 16:00:00+00:00,5276,9704.868167,865.6974914
2021-05-02 17:00:00+00:00,5227,9694.19375,872.4639911
2021-05-02 18:00:00+00:00,5210,9619.369583,883.0614337
2021-05-02 19:00:00+00:00,5269.5,9658.541,875.3359164
2021-05-02 20:00:00+00:00,5444,9711.218978,865.5768098
2021-05-02 21:00:00+00:00,5547.5,9934.319153,822.8595754
2021-05-02 22:00:00+00:00,5410.5,10341.39916,754.1269309
2021-05-02 23:00:00+00:00,5143,10452.61584,736.8030685
2021-05-03 00:00:00+00:00,4884,10074.75269,746.0024594
2021-05-03 01:00:00+00:00,4792,9847.496771,780.0973801
2021-05-03 02:00:00+00:00,4967,9802.881625,781.8169632
2021-05-03 03:00:00+00:00,5061.5,9848.614827,757.6831412
2021-05-03 04:00:00+00:00,5194.5,9878.824924,778.9670584
2021-05-03 05:00:00+00:00,5601.5,9758.106136,778.2930931
2021-05-03 06:00:00+00:00,6161.5,9533.909895,800.4780396
2021-05-03 07:00:00+00:00,6787,9438.885357,811.944034
2021-05-03 08:00:00+00:00,7170.5,9458.576783,804.4074643
2021-05-03 09:00:00+00:00,7019.5,9257.258325,821.3260593
2021-05-03 10:00:00+00:00,6778.5,9325.160325,848.4070428
2021-05-03 11:00:00+00:00,6488,9212.303608,846.6386812
2021-05-03 12:00:00+00:00,6211.5,9214.637275,854.7931003
2021-05-03 13:00:00+00:00,5973,9314.482075,853.6572197
2021-05-03 14:00:00+00:00,5631.5,9398.6495,847.8507526
2021-05-03 15:00:00+00:00,5392,9298.121083,865.826506
2021-05-03 16:00:00+00:00,5275.5,9321.718333,880.0932277
2021-05-03 17:00:00+00:00,5233,9284.8835,889.7612443
2021-05-03 18:00:00+00:00,5260,9289.918833,888.6478271
2021-05-03 19:00:00+00:00,5491.5,9301.140583,874.0375962
2021-05-03 20:00:00+00:00,5978.5,9298.166506,857.2005223
2021-05-03 21:00:00+00:00,6476,9502.044138,824.6969445
2021-05-03 22:00:00+00:00,6281.5,9755.473721,773.508641
2021-05-03 23:00:00+00:00,5699.5,9980.249954,737.3077235
2021-05-04 00:00:00+00:00,5328.5,9844.401831,743.7247619
2021-05-04 01:00:00+00:00,5115.5,9787.879727,744.6303288
2021-05-04 02:00:00+00:00,5147,9858.853625,778.7177425
2021-05-04 03:00:00+00:00,5240,9791.895643,788.234576
2021-05-04 04:00:00+00:00,5705,9691.46578,765.185358
2021-05-04 05:00:00+00:00,6138,9584.396068,793.7189179
2021-05-04 06:00:00+00:00,6747.5,9719.235958,794.4895957
2021-05-04 07:00:00+00:00,7213.5,9442.852989,834.7329246
2021-05-04 08:00:00+00:00,7468.5,9636.665052,823.426073
2021-05-04 09:00:00+00:00,7347,9521.389267,824.353152
2021-05-04 10:00:00+00:00,7101.5,9764.876408,816.419942
2021-05-04 11:00:00+00:00,6723,9674.621992,825.5759973
2021-05-04 12:00:00+00:00,6418.5,9570.993675,851.2789633
2021-05-04 13:00:00+00:00,6142.5,9637.285883,866.2919431
2021-05-04 14:00:00+00:00,5761,9763.307083,854.5967688
2021-05-04 15:00:00+00:00,5484.5,9729.055333,863.1385534
2021-05-04 16:00:00+00:00,5364.5,9705.045667,875.6777093
2021-05-04 17:00:00+00:00,5329,9657.775583,880.4677217
2021-05-04 18:00:00+00:00,5330.5,9713.33425,875.464332
2021-05-04 19:00:00+00:00,5541.5,9655.261583,865.4128465
2021-05-04 20:00:00+00:00,6006,9622.666898,859.065316
2021-05-04 21:00:00+00:00,6435.5,9988.484723,816.120167
2021-05-04 22:00:00+00:00,6509,10237.89507,759.2476738
2021-05-04 23:00:00+00:00,6679,10345.80504,749.1928119
2021-05-05 00:00:00+00:00,6642.5,10225.4975,743.0744931
2021-05-05 01:00:00+00:00,6677,10268.96021,727.9361821
2021-05-05 02:00:00+00:00,6546.5,10247.22907,726.8577963
2021-05-05 03:00:00+00:00,6427,10101.85626,722.1550428
2021-05-05 04:00:00+00:00,6315,10106.20962,721.0027171
2021-05-05 05:00:00+00:00,6173,10211.75798,728.2965076
2021-05-05 06:00:00+00:00,6564.5,10148.50455,764.335211
2021-05-05 07:00:00+00:00,7106.5,9717.780926,812.3373472
2021-05-05 08:00:00+00:00,7456.5,9631.948527,807.0428775
2021-05-05 09:00:00+00:00,7369,9369.480733,822.7355573
2021-05-05 10:00:00+00:00,7243.5,9433.418108,847.2006078
2021-05-05 11:00:00+00:00,6940.5,9343.979383,842.2204112
2021-05-05 12:00:00+00:00,6517.5,9426.320433,835.1247998
2021-05-05 13:00:00+00:00,6175,9588.136983,841.042976
2021-05-05 14:00:00+00:00,5717,9674.508333,839.6070975
2021-05-05 15:00:00+00:00,5441,9588.637667,849.4595467
2021-05-05 16:00:00+00:00,5299,9682.831333,850.1838561
2021-05-05 17:00:00+00:00,5253,9664.71075,854.5433934
2021-05-05 18:00:00+00:00,5280.5,9563.040417,862.731995
2021-05-05 19:00:00+00:00,5509.5,9573.810083,840.3261005
2021-05-05 20:00:00+00:00,6048.5,9547.896608,849.8749106
2021-05-05 21:00:00+00:00,6622,9957.870615,807.4062645
2021-05-05 22:00:00+00:00,6320,10237.98886,764.3716591
2021-05-05 23:00:00+00:00,5583,10478.43893,765.8249379
2021-05-06 00:00:00+00:00,5025.5,10566.55404,808.6994137
2021-05-06 01:00:00+00:00,4731,10479.29034,826.388305
2021-05-06 02:00:00+00:00,4720.5,10451.04438,821.2887481
2021-05-06 03:00:00+00:00,4935,10385.01586,779.4979369
2021-05-06 04:00:00+00:00,5356.5,10294.89581,766.8969533
2021-05-06 05:00:00+00:00,5850,10023.71714,769.866045
2021-05-06 06:00:00+00:00,6483,9797.995002,786.2659974
2021-05-06 07:00:00+00:00,6979,9348.233279,811.1587538
2021-05-06 08:00:00+00:00,7290,9242.552464,798.6828978
2021-05-06 09:00:00+00:00,7225.5,9065.779342,803.3576268
2021-05-06 10:00:00+00:00,7065.5,9302.9013,812.9131878
2021-05-06 11:00:00+00:00,6724,9211.323205,816.016636
2021-05-06 12:00:00+00:00,6349,9351.825359,816.4706932
2021-05-06 13:00:00+00:00,6031,9268.54533,820.0019782
2021-05-06 14:00:00+00:00,5622,9359.608167,841.4049492
2021-05-06 15:00:00+00:00,5358.5,9147.838333,871.5135434
2021-05-06 16:00:00+00:00,5216,9085.831167,887.5096515
2021-05-06 17:00:00+00:00,5193.5,8932.718417,885.8094761
2021-05-06 18:00:00+00:00,5246.5,8949.284833,872.5366985
2021-05-06 19:00:00+00:00,5473.5,8971.4335,859.0433452
2021-05-06 20:00:00+00:00,5966.5,9051.600931,845.7131542
2021-05-06 21:00:00+00:00,6479,9291.010588,804.1026292
2021-05-06 22:00:00+00:00,6241.5,9612.750451,761.2704854
2021-05-06 23:00:00+00:00,5582.5,9618.468858,752.5781474
2021-05-07 00:00:00+00:00,5145,9418.036752,754.1708539
2021-05-07 01:00:00+00:00,4933.5,9444.225202,754.1551023
2021-05-07 02:00:00+00:00,4906,9421.997193,752.3295734
2021-05-07 03:00:00+00:00,5144.5,9274.792929,733.001677
2021-05-07 04:00:00+00:00,5671.5,9289.572205,725.9693843
2021-05-07 05:00:00+00:00,6181,9395.407462,735.2689825
2021-05-07 06:00:00+00:00,6694.5,9278.351014,775.633738
2021-05-07 07:00:00+00:00,6990.5,8947.776226,800.0983227
2021-05-07 08:00:00+00:00,7045,8756.512877,804.2043744
2021-05-07 09:00:00+00:00,6921.5,8524.343394,825.8838207
2021-05-07 10:00:00+00:00,6853.5,8525.6542,847.8883771
2021-05-07 11:00:00+00:00,6592,8596.084792,848.9697646
2021-05-07 12:00:00+00:00,6270.5,8423.6811,855.1383631
2021-05-07 13:00:00+00:00,6040.5,8180.627625,866.0602057
2021-05-07 14:00:00+00:00,5643.5,8061.180917,882.2473982
2021-05-07 15:00:00+00:00,5382.5,7864.185083,885.2852942
2021-05-07 16:00:00+00:00,5203,7913.38375,882.0048233
2021-05-07 17:00:00+00:00,5148.5,7919.539583,877.3539112
2021-05-07 18:00:00+00:00,5164.5,7939.279667,868.0776516
2021-05-07 19:00:00+00:00,5244.5,7942.869667,868.7573083
2021-05-07 20:00:00+00:00,5446.5,7973.639738,857.5814434
2021-05-07 21:00:00+00:00,5611,8372.754643,799.3279351
2021-05-07 22:00:00+00:00,5451,9014.346368,773.7773022
2021-05-07 23:00:00+00:00,5131,9067.152376,755.3661231
2021-05-08 00:00:00+00:00,4772,8902.096749,770.7862704
2021-05-08 01:00:00+00:00,4569.5,9046.439491,775.5610924
2021-05-08 02:00:00+00:00,4620,9030.783679,775.7555452
2021-05-08 03:00:00+00:00,4864,8978.184628,785.7863306
2021-05-08 04:00:00+00:00,5299,8974.825076,777.3281079
2021-05-08 05:00:00+00:00,5691,8872.988608,792.8747585
2021-05-08 06:00:00+00:00,6033.5,8398.656133,801.9407276
2021-05-08 07:00:00+00:00,6548.5,8314.386094,818.6378685
2021-05-08 08:00:00+00:00,6774,8467.972572,822.6495475
2021-05-08 09:00:00+00:00,6639.5,8573.002141,824.0483248
2021-05-08 10:00:00+00:00,6437.5,8426.736533,861.7794621
2021-05-08 11:00:00+00:00,6193,8717.642275,855.1683548
2021-05-08 12:00:00+00:00,6026,8808.523075,856.1720427
2021-05-08 13:00:00+00:00,5883.5,8797.300317,863.1196145
2021-05-08 14:00:00+00:00,5541,8707.41225,868.8251608
2021-05-08 15:00:00+00:00,5268,8672.774167,875.2063863
2021-05-08 16:00:00+00:00,5125.5,8619.754667,871.2849015
2021-05-08 17:00:00+00:00,5072.5,8608.373833,871.3086104
2021-05-08 18:00:00+00:00,5047.5,8732.929583,865.2640629
2021-05-08 19:00:00+00:00,5108,8728.595333,868.0985162
2021-05-08 20:00:00+00:00,5251,8862.561645,869.6062844
2021-05-08 21:00:00+00:00,5434.5,9140.336371,833.608443
2021-05-08 22:00:00+00:00,5421,9436.646034,791.7456223
2021-05-08 23:00:00+00:00,5381.5,9628.203283,762.1934834
2021-05-09 00:00:00+00:00,5599.5,9453.408911,761.119373
2021-05-09 01:00:00+00:00,5171.5,9432.932783,762.0628165
2021-05-09 02:00:00+00:00,4884,9247.653622,764.4969772
2021-05-09 03:00:00+00:00,5005,9161.703121,775.0543712
2021-05-09 04:00:00+00:00,4952,9292.514616,757.8516208
2021-05-09 05:00:00+00:00,5267.5,9518.907776,749.9788459
2021-05-09 06:00:00+00:00,6002.5,9245.224809,788.9995811
2021-05-09 07:00:00+00:00,6604,8659.438007,828.8304154
2021-05-09 08:00:00+00:00,6942.5,8515.2526,827.0477053
2021-05-09 09:00:00+00:00,6849.5,8497.366592,837.3881169
2021-05-09 10:00:00+00:00,6614,8370.017617,861.26133
2021-05-09 11:00:00+00:00,6334.5,8496.886883,859.330104
2021-05-09 12:00:00+00:00,6060.5,8777.014958,856.4167635
2021-05-09 13:00:00+00:00,5809,8694.604825,862.441954
2021-05-09 14:00:00+00:00,5488,8630.765,877.3430698
2021-05-09 15:00:00+00:00,5269,8764.608167,882.8019352
2021-05-09 16:00:00+00:00,5166,8784.544083,883.2772701
2021-05-09 17:00:00+00:00,5130,8679.879333,883.3190836
2021-05-09 18:00:00+00:00,5186.5,8784.722583,880.137959
2021-05-09 19:00:00+00:00,5449.5,8800.6565,874.4256795
2021-05-09 20:00:00+00:00,5922.5,8807.585599,852.3609952
2021-05-09 21:00:00+00:00,6407,9167.547734,798.1240592
2021-05-09 22:00:00+00:00,6398,9337.874392,750.9674375
2021-05-09 23:00:00+00:00,5963,9606.522743,744.1806463
2021-05-10 00:00:00+00:00,5406.5,9617.145458,742.8274874
2021-05-10 01:00:00+00:00,5243,9294.265087,789.6665577
2021-05-10 02:00:00+00:00,5224,9181.841062,785.9669348
2021-05-10 03:00:00+00:00,5460,9260.430967,747.2405593
2021-05-10 04:00:00+00:00,5771,9502.83944,750.4098988
2021-05-10 05:00:00+00:00,6247,9597.817779,772.3989562
2021-05-10 06:00:00+00:00,6805,9375.822427,776.9236695
2021-05-10 07:00:00+00:00,7186.5,8917.384908,815.200872
2021-05-10 08:00:00+00:00,7438.5,8920.1935,804.3689718
2021-05-10 09:00:00+00:00,7236,8778.0508,818.0422691
2021-05-10 10:00:00+00:00,6967,8788.429208,845.0556369
2021-05-10 11:00:00+00:00,6568,8814.041458,852.5664737
2021-05-10 12:00:00+00:00,6217,8703.065492,856.9039643
2021-05-10 13:00:00+00:00,5937.5,8761.093883,869.1717207
2021-05-10 14:00:00+00:00,5600.5,8543.084333,863.8694847
2021-05-10 15:00:00+00:00,5385,8825.040667,866.3869821
2021-05-10 16:00:00+00:00,5279.5,9038.488167,868.100501
2021-05-10 17:00:00+00:00,5193.5,9240.928917,865.377303
2021-05-10 18:00:00+00:00,5188.5,9319.89525,859.8901965
2021-05-10 19:00:00+00:00,5413.5,9393.683333,841.0691306
2021-05-10 20:00:00+00:00,5872,9368.916772,838.2077298
2021-05-10 21:00:00+00:00,6377.5,9516.545382,820.4605251
2021-05-10 22:00:00+00:00,6295.5,9937.483748,781.6088423
2021-05-10 23:00:00+00:00,5827,10125.39555,752.0704795
2021-05-11 00:00:00+00:00,5488.5,10200.96003,737.0501584
2021-05-11 01:00:00+00:00,5220,,743.2772915
2021-05-11 02:00:00+00:00,5233,,751.9966737
2021-05-11 03:00:00+00:00,5466.5,9804.028637,762.4711799
2021-05-11 04:00:00+00:00,5776.5,9870.025977,762.9568736
2021-05-11 05:00:00+00:00,6238.5,9834.618833,772.4618078
2021-05-11 06:00:00+00:00,6801.5,9555.471463,800.6670247
2021-05-11 07:00:00+00:00,7280,9307.181907,820.2002404
2021-05-11 08:00:00+00:00,7494,9365.691658,817.9050478
2021-05-11 09:00:00+00:00,7359,9449.802817,817.5575638
2021-05-11 10:00:00+00:00,7046,9341.97875,826.112349
2021-05-11 11:00:00+00:00,6693,9179.115025,846.3094308
2021-05-11 12:00:00+00:00,6395,9037.525025,859.966948
2021-05-11 13:00:00+00:00,6090,9039.838083,859.3688525
2021-05-11 14:00:00+00:00,5684.5,9213.550424,870.5922507
2021-05-11 15:00:00+00:00,5390.5,9147.40475,875.2937898
2021-05-11 16:00:00+00:00,5281,9224.855583,872.0955768
2021-05-11 17:00:00+00:00,5224.5,9321.515083,866.2116316
2021-05-11 18:00:00+00:00,5207.5,9327.149417,859.3008297
2021-05-11 19:00:00+00:00,5401,9272.282333,853.7229896
2021-05-11 20:00:00+00:00,5869.5,9228.314296,845.3404984
2021-05-11 21:00:00+00:00,6441.5,9266.825149,833.0495671
2021-05-11 22:00:00+00:00,6358,9306.3303,831.9747074
2021-05-11 23:00:00+00:00,6125,9589.322889,789.9867433
2021-05-12 00:00:00+00:00,5946.5,9702.056235,754.0784137
2021-05-12 01:00:00+00:00,5844,9681.371112,746.566013
2021-05-12 02:00:00+00:00,5841.5,9707.222776,756.8466067
2021-05-12 03:00:00+00:00,6054,9729.469842,763.9816332
2021-05-12 04:00:00+00:00,6283,9904.999594,747.3755897
2021-05-12 05:00:00+00:00,6667,9733.071722,771.3910393
2021-05-12 06:00:00+00:00,7082.5,9729.587487,775.0024357
2021-05-12 07:00:00+00:00,7347,9295.206999,809.7488208
2021-05-12 08:00:00+00:00,7267,9231.161125,804.1410098
2021-05-12 09:00:00+00:00,7109.5,9117.857558,813.6536204
2021-05-12 10:00:00+00:00,6982,9229.060923,819.7637735
2021-05-12 11:00:00+00:00,6728.5,9173.140324,827.1786029
2021-05-12 12:00:00+00:00,6381,9130.753608,842.8757468
2021-05-12 13:00:00+00:00,6029,9069.112735,871.2084868
2021-05-12 14:00:00+00:00,5591,8810.468008,880.6282138
2021-05-12 15:00:00+00:00,5342,8849.17375,889.3452812
2021-05-12 16:00:00+00:00,5223,8927.169167,886.1900109
2021-05-12 17:00:00+00:00,5184,8967.20025,878.6036096
2021-05-12 18:00:00+00:00,5227.5,9019.01875,871.4072552
2021-05-12 19:00:00+00:00,5441.5,9037.170333,860.4431111
2021-05-12 20:00:00+00:00,5904,9039.922252,851.7332374
2021-05-12 21:00:00+00:00,6415.5,9370.210237,815.2829786
2021-05-12 22:00:00+00:00,6264.5,9512.007692,775.2340788
2021-05-12 23:00:00+00:00,5672.5,9489.995771,746.9731914
2021-05-13 00:00:00+00:00,5182,9540.806015,744.9702022
2021-05-13 01:00:00+00:00,4986,9455.259542,756.4947725
2021-05-13 02:00:00+00:00,4927.5,9313.020705,757.145325
2021-05-13 03:00:00+00:00,5031,9446.8137,749.956282
2021-05-13 04:00:00+00:00,5353,9462.030523,732.3418335
2021-05-13 05:00:00+00:00,5778,9902.112925,737.1311318
2021-05-13 06:00:00+00:00,6462.5,9486.326967,784.5849569
2021-05-13 07:00:00+00:00,7032.5,9112.751725,814.4624816
2021-05-13 08:00:00+00:00,7332,9102.818267,810.0222606
2021-05-13 09:00:00+00:00,7266,8988.554517,823.1006833
2021-05-13 10:00:00+00:00,7045,9105.181733,842.3047837
2021-05-13 11:00:00+00:00,6697,9104.840708,843.9701248
2021-05-13 12:00:00+00:00,6349,8977.592667,849.9899589
