time,Operational demand,Available generation,Emissions intensity_VIC
2021-08-15 10:00:00+00:00,5757.5,9630.070103,767.3227205
2021-08-15 11:00:00+00:00,5459.5,9574.956774,813.0215558
2021-08-15 12:00:00+00:00,5110,9492.62934,817.3383209
2021-08-15 13:00:00+00:00,4902,9359.399605,803.377278
2021-08-15 14:00:00+00:00,4858.5,9210.733158,807.1650201
2021-08-15 15:00:00+00:00,4576.5,9215.441703,816.8759724
2021-08-15 16:00:00+00:00,4285.5,9012.995917,837.6765358
2021-08-15 17:00:00+00:00,4098.5,9023.618747,842.7636937
2021-08-15 18:00:00+00:00,4084,9095.895377,863.0982927
2021-08-15 19:00:00+00:00,4268.5,9097.323181,857.7522334
2021-08-15 20:00:00+00:00,4808.5,8999.63328,826.7280344
2021-08-15 21:00:00+00:00,5571,8943.550153,776.0502313
2021-08-15 22:00:00+00:00,6090.5,8747.787115,796.0814015
2021-08-15 23:00:00+00:00,6193.5,9078.265078,804.0097505
2021-08-16 00:00:00+00:00,5897,8944.555392,774.8798033
2021-08-16 01:00:00+00:00,5612,9173.483823,766.441171
2021-08-16 02:00:00+00:00,5412.5,9228.346952,740.2454954
2021-08-16 03:00:00+00:00,5450,9196.512424,745.7927181
2021-08-16 04:00:00+00:00,5136.5,9319.225312,761.903182
2021-08-16 05:00:00+00:00,5300,9280.792429,770.1191091
2021-08-16 06:00:00+00:00,5724,9238.533448,766.8907282
2021-08-16 07:00:00+00:00,6233.5,8778.854368,751.8165563
2021-08-16 08:00:00+00:00,6845,8635.400438,731.2828882
2021-08-16 09:00:00+00:00,6827.5,8478.383258,749.7801967
2021-08-16 10:00:00+00:00,6512,8342.908163,789.2339988
2021-08-16 11:00:00+00:00,6175.5,8356.156867,827.7322517
2021-08-16 12:00:00+00:00,5708,8359.273057,876.6278457
2021-08-16 13:00:00+00:00,5388.5,8299.327062,897.9618582
2021-08-16 14:00:00+00:00,5286,8333.193372,897.0613534
2021-08-16 15:00:00+00:00,4976.5,8321.122142,898.8363381
2021-08-16 16:00:00+00:00,4667,8359.753938,889.4042846
2021-08-16 17:00:00+00:00,4488.5,8307.884402,897.6876159
2021-08-16 18:00:00+00:00,4448.5,8245.344342,905.4747138
2021-08-16 19:00:00+00:00,4575.5,8130.398998,920.2920902
2021-08-16 20:00:00+00:00,5054.5,8067.349468,870.1580067
2021-08-16 21:00:00+00:00,5775,8248.020798,841.0753628
2021-08-16 22:00:00+00:00,6299.5,8280.072033,817.8035755
2021-08-16 23:00:00+00:00,6350.5,8260.154091,850.5659285
2021-08-17 00:00:00+00:00,6027.5,8219.756135,876.9733755
2021-08-17 01:00:00+00:00,5782,8191.519585,895.0633722
2021-08-17 02:00:00+00:00,5638.5,8181.229185,892.4739959
2021-08-17 03:00:00+00:00,5535.5,8144.731382,911.8230318
2021-08-17 04:00:00+00:00,5374,8168.324807,934.1096926
2021-08-17 05:00:00+00:00,5358,8365.604633,916.8840041
2021-08-17 06:00:00+00:00,5626,8555.57167,888.9321667
2021-08-17 07:00:00+00:00,6216,8364.755671,795.3458713
2021-08-17 08:00:00+00:00,6830,8254.00443,795.7539251
2021-08-17 09:00:00+00:00,6665.5,8193.523293,824.9143595
2021-08-17 10:00:00+00:00,6457,8161.91746,862.0738381
2021-08-17 11:00:00+00:00,6091,8127.717116,886.5004292
2021-08-17 12:00:00+00:00,5647.5,7840.404143,950.7300408
2021-08-17 13:00:00+00:00,5360.5,7400.829823,981.6546508
2021-08-17 14:00:00+00:00,5264.5,7351.741222,1007.86937
2021-08-17 15:00:00+00:00,4928.5,7334.835167,1035.421853
2021-08-17 16:00:00+00:00,4632.5,7342.996333,1060.0095
2021-08-17 17:00:00+00:00,4443.5,7361.90275,1076.036462
2021-08-17 18:00:00+00:00,4402.5,7385.572583,1073.783208
2021-08-17 19:00:00+00:00,4530.5,7444.920597,1047.381109
2021-08-17 20:00:00+00:00,5018,7468.621333,937.8895258
2021-08-17 21:00:00+00:00,5750,7372.169656,849.2725698
2021-08-17 22:00:00+00:00,6078,7641.266625,848.7280831
2021-08-17 23:00:00+00:00,6206,7862.508087,870.681539
2021-08-18 00:00:00+00:00,5814,7945.789037,915.0917977
2021-08-18 01:00:00+00:00,5470.5,7994.171492,922.6412011
2021-08-18 02:00:00+00:00,5303,8032.841098,917.2795631
2021-08-18 03:00:00+00:00,5323,8012.017041,918.87576
2021-08-18 04:00:00+00:00,5181.5,7970.670177,948.1490768
2021-08-18 05:00:00+00:00,5220.5,8215.945495,924.9883367
2021-08-18 06:00:00+00:00,5557.5,8322.048578,911.3041545
2021-08-18 07:00:00+00:00,6107,8287.967116,805.4791908
2021-08-18 08:00:00+00:00,6757.5,8286.069818,793.856916
2021-08-18 09:00:00+00:00,6803,8287.774789,801.8389463
2021-08-18 10:00:00+00:00,6446,8334.426998,853.4243847
2021-08-18 11:00:00+00:00,6078.5,8291.541173,873.5268836
2021-08-18 12:00:00+00:00,5643.5,8238.659123,915.0521682
2021-08-18 13:00:00+00:00,5385,8222.489636,942.7727398
2021-08-18 14:00:00+00:00,5264,7746.790057,975.5724137
2021-08-18 15:00:00+00:00,4937,7836.181421,997.2349161
2021-08-18 16:00:00+00:00,4666.5,7963.719488,1005.596275
2021-08-18 17:00:00+00:00,4480.5,7986.632321,986.3724751
2021-08-18 18:00:00+00:00,4456.5,8083.847267,978.9587542
2021-08-18 19:00:00+00:00,4623,8161.315181,959.9300382
2021-08-18 20:00:00+00:00,5118,8239.821169,870.6130303
2021-08-18 21:00:00+00:00,5857.5,8144.513401,807.8100403
2021-08-18 22:00:00+00:00,6256,8470.390929,864.1413978
2021-08-18 23:00:00+00:00,5953,8466.788843,891.0398066
2021-08-19 00:00:00+00:00,5203.5,7635.762073,895.7666846
2021-08-19 01:00:00+00:00,4642,7751.362127,820.8008359
2021-08-19 02:00:00+00:00,4441.5,7895.018302,804.9445488
2021-08-19 03:00:00+00:00,4348,7947.140058,805.3559045
2021-08-19 04:00:00+00:00,4348,8587.864827,834.2047454
2021-08-19 05:00:00+00:00,4554,8763.339873,853.0900163
2021-08-19 06:00:00+00:00,4855,8868.825436,871.9446918
2021-08-19 07:00:00+00:00,5576.5,8606.029515,797.5058084
2021-08-19 08:00:00+00:00,6362,8760.565127,744.1040345
2021-08-19 09:00:00+00:00,6552.5,9007.675386,769.2940057
2021-08-19 10:00:00+00:00,6320,9263.442745,774.0726672
2021-08-19 11:00:00+00:00,6024.5,9299.795504,783.0619526
2021-08-19 12:00:00+00:00,5576.5,9272.056288,749.7879315
2021-08-19 13:00:00+00:00,5277.5,9247.103469,754.7006751
2021-08-19 14:00:00+00:00,5187.5,9274.634447,736.2989334
2021-08-19 15:00:00+00:00,4849,9346.205869,748.0207993
2021-08-19 16:00:00+00:00,4564,9310.176709,740.1782413
2021-08-19 17:00:00+00:00,4377,9342.401893,742.8206548
2021-08-19 18:00:00+00:00,4317,9538.902063,737.4674653
2021-08-19 19:00:00+00:00,4457,9627.408464,742.1491238
2021-08-19 20:00:00+00:00,4983,9658.716955,749.6338941
2021-08-19 21:00:00+00:00,5721,9713.364857,766.6226636
2021-08-19 22:00:00+00:00,6377.5,9499.251179,789.5591053
2021-08-19 23:00:00+00:00,6560.5,9510.577099,780.0673013
2021-08-20 00:00:00+00:00,6489,9500.529437,771.731955
2021-08-20 01:00:00+00:00,6285,9194.306924,723.710272
2021-08-20 02:00:00+00:00,5721,9184.115242,715.2366695
2021-08-20 03:00:00+00:00,5748,9369.041611,717.832407
2021-08-20 04:00:00+00:00,5351,9333.903127,755.7814012
2021-08-20 05:00:00+00:00,5046.5,9415.54209,744.4557012
2021-08-20 06:00:00+00:00,5461,9213.72365,775.1324623
2021-08-20 07:00:00+00:00,5948,8761.609523,772.7112451
2021-08-20 08:00:00+00:00,6472,8425.735734,758.8641727
2021-08-20 09:00:00+00:00,6486,8293.47683,806.2660426
2021-08-20 10:00:00+00:00,6178,8172.577108,851.3891188
2021-08-20 11:00:00+00:00,5877,8222.7385,885.0974849
2021-08-20 12:00:00+00:00,5537.5,8228.96651,910.4135929
2021-08-20 13:00:00+00:00,5318.5,8447.819539,894.1811767
2021-08-20 14:00:00+00:00,5212,8309.736752,906.7775652
2021-08-20 15:00:00+00:00,4857,8380.268383,915.9356455
2021-08-20 16:00:00+00:00,4519,8536.220428,887.8071636
2021-08-20 17:00:00+00:00,4273,8571.060576,854.5501188
2021-08-20 18:00:00+00:00,4171.5,8665.042925,847.0251911
2021-08-20 19:00:00+00:00,4202.5,8642.650649,868.750987
2021-08-20 20:00:00+00:00,4468,8404.112363,879.0704657
2021-08-20 21:00:00+00:00,4743,8145.29548,860.0240093
2021-08-20 22:00:00+00:00,4736,8356.896008,828.4368928
2021-08-20 23:00:00+00:00,4388.5,8435.213144,838.0754948
2021-08-21 00:00:00+00:00,3943,8793.737533,799.0778109
2021-08-21 01:00:00+00:00,3545.5,8876.363619,764.0807212
2021-08-21 02:00:00+00:00,3482,9066.877861,779.3111083
2021-08-21 03:00:00+00:00,3599,9017.242262,776.6259094
2021-08-21 04:00:00+00:00,3838,8974.249686,733.4204736
2021-08-21 05:00:00+00:00,3986.5,9067.738383,777.2878354
2021-08-21 06:00:00+00:00,4416.5,9053.516533,835.3666152
2021-08-21 07:00:00+00:00,4941.5,8523.29162,864.6638282
2021-08-21 08:00:00+00:00,5655,8454.746805,819.7098788
2021-08-21 09:00:00+00:00,5806.5,8520.289863,844.694199
2021-08-21 10:00:00+00:00,5560.5,8464.950401,862.5839558
2021-08-21 11:00:00+00:00,5339.5,8510.607097,852.4833597
2021-08-21 12:00:00+00:00,5104,8465.59127,870.5698211
2021-08-21 13:00:00+00:00,5008.5,8586.526216,861.86962
2021-08-21 14:00:00+00:00,4950,8601.937727,881.9034197
2021-08-21 15:00:00+00:00,4660,8709.101989,884.3751888
2021-08-21 16:00:00+00:00,4322,8864.352517,859.7529754
2021-08-21 17:00:00+00:00,4141.5,8907.391527,854.1921707
2021-08-21 18:00:00+00:00,4011.5,9048.204505,807.0307674
2021-08-21 19:00:00+00:00,4047.5,9105.33081,765.8427295
2021-08-21 20:00:00+00:00,4174,9150.205454,763.9690579
2021-08-21 21:00:00+00:00,4296,9069.766809,731.6157456
2021-08-21 22:00:00+00:00,4254,9282.945867,724.9860652
2021-08-21 23:00:00+00:00,4015,9564.696483,693.7434685
2021-08-22 00:00:00+00:00,3622.5,9742.768434,713.5774102
2021-08-22 01:00:00+00:00,3257.5,9829.915798,742.9795774
2021-08-22 02:00:00+00:00,3074.5,9889.253491,782.8094271
2021-08-22 03:00:00+00:00,3016.5,9940.297844,787.0357418
2021-08-22 04:00:00+00:00,3126.5,10026.45242,737.1466552
2021-08-22 05:00:00+00:00,3458,9993.486891,675.0570687
2021-08-22 06:00:00+00:00,3970.5,9871.912202,682.3580945
2021-08-22 07:00:00+00:00,4726,9564.7244,720.6860925
2021-08-22 08:00:00+00:00,5483,9652.050979,768.3026231
2021-08-22 09:00:00+00:00,5625.5,9684.6034,767.3587927
2021-08-22 10:00:00+00:00,5374.5,9612.215845,763.5297772
2021-08-22 11:00:00+00:00,5135,9576.503771,721.7989405
2021-08-22 12:00:00+00:00,4861,9510.298438,709.3814411
2021-08-22 13:00:00+00:00,4742.5,9354.870237,762.5734881
2021-08-22 14:00:00+00:00,4733,8984.333616,818.6024426
2021-08-22 15:00:00+00:00,4460,8821.832941,837.2106046
2021-08-22 16:00:00+00:00,4197,8791.040932,857.6428221
2021-08-22 17:00:00+00:00,4025,8843.207662,845.6485459
2021-08-22 18:00:00+00:00,3951,8579.156274,878.2114881
2021-08-22 19:00:00+00:00,4122.5,8540.169094,887.7831068
2021-08-22 20:00:00+00:00,4577,8325.877342,917.9330751
2021-08-22 21:00:00+00:00,5192,8280.04228,932.876273
2021-08-22 22:00:00+00:00,5695.5,8100.059335,903.0205331
2021-08-22 23:00:00+00:00,5655.5,8033.423919,948.843167
2021-08-23 00:00:00+00:00,5207,8178.473979,977.9794068
2021-08-23 01:00:00+00:00,4847.5,8229.636238,918.1279197
2021-08-23 02:00:00+00:00,4907.5,8316.016627,896.5283112
2021-08-23 03:00:00+00:00,4895,8450.34732,872.8728424
2021-08-23 04:00:00+00:00,4994.5,8586.567897,846.2840652
2021-08-23 05:00:00+00:00,5308,8875.1401,815.4480797
2021-08-23 06:00:00+00:00,5704,8741.907291,804.335264
2021-08-23 07:00:00+00:00,6325,8604.351397,740.7881461
2021-08-23 08:00:00+00:00,6930.5,8628.078251,710.717839
2021-08-23 09:00:00+00:00,6893.5,8437.597538,755.2395357
2021-08-23 10:00:00+00:00,6530.5,8584.837453,776.0091097
2021-08-23 11:00:00+00:00,6160,8584.690884,812.7309761
2021-08-23 12:00:00+00:00,5691.5,8638.540025,828.9016563
2021-08-23 13:00:00+00:00,5421,8569.097574,838.0920102
2021-08-23 14:00:00+00:00,5316,8443.697708,865.6407768
2021-08-23 15:00:00+00:00,5026.5,8331.296105,885.2182535
2021-08-23 16:00:00+00:00,4697.5,8420.839459,892.9465832
2021-08-23 17:00:00+00:00,4490,8430.468485,887.4984817
2021-08-23 18:00:00+00:00,4439.5,8386.849218,895.7944102
2021-08-23 19:00:00+00:00,4604.5,8378.278926,906.269948
2021-08-23 20:00:00+00:00,5138.5,8151.807499,882.9001948
2021-08-23 21:00:00+00:00,5864.5,7953.128066,839.0095607
2021-08-23 22:00:00+00:00,6239,7922.338973,836.2485989
2021-08-23 23:00:00+00:00,6037,7855.218402,851.3914863
2021-08-24 00:00:00+00:00,5483.5,8120.476557,875.4656384
2021-08-24 01:00:00+00:00,5136,8357.055578,893.548851
2021-08-24 02:00:00+00:00,4916.5,8408.06143,890.1273364
2021-08-24 03:00:00+00:00,4851.5,8482.747962,877.7467466
2021-08-24 04:00:00+00:00,4848.5,8492.735382,874.4873035
2021-08-24 05:00:00+00:00,5040,8517.782254,837.5288718
2021-08-24 06:00:00+00:00,5515.5,8550.601297,810.9028477
2021-08-24 07:00:00+00:00,6225.5,8287.360642,796.2738979
2021-08-24 08:00:00+00:00,6889,8360.934261,789.1952008
2021-08-24 09:00:00+00:00,6943.5,8347.100039,812.2381475
2021-08-24 10:00:00+00:00,6670,8232.486548,818.0303769
2021-08-24 11:00:00+00:00,6276,8080.642463,872.1722383
2021-08-24 12:00:00+00:00,5768,7961.314485,908.8420725
2021-08-24 13:00:00+00:00,5453.5,7880.677653,920.2870023
2021-08-24 14:00:00+00:00,5336,7919.539214,936.3038588
2021-08-24 15:00:00+00:00,5017,8041.917928,952.6212332
2021-08-24 16:00:00+00:00,4716,8115.942987,947.5014356
2021-08-24 17:00:00+00:00,4516,8082.724458,933.3221047
2021-08-24 18:00:00+00:00,4453.5,8064.738098,921.008656
2021-08-24 19:00:00+00:00,4607.5,8222.459798,899.5219475
2021-08-24 20:00:00+00:00,5092.5,8400.017828,850.4316584
2021-08-24 21:00:00+00:00,5794.5,8352.086713,801.6902524
2021-08-24 22:00:00+00:00,6136,8575.59672,779.800352
2021-08-24 23:00:00+00:00,5956,8748.99557,781.1659637
2021-08-25 00:00:00+00:00,5550,8833.873119,793.6434465
2021-08-25 01:00:00+00:00,5440,8839.102336,813.7857655
2021-08-25 02:00:00+00:00,5398.5,8663.761263,816.0692449
2021-08-25 03:00:00+00:00,5312,8637.605646,820.4643744
2021-08-25 04:00:00+00:00,5151,8729.382217,792.74211
2021-08-25 05:00:00+00:00,5116.5,8702.462164,796.3214728
2021-08-25 06:00:00+00:00,5431.5,8890.754922,786.1518587
2021-08-25 07:00:00+00:00,6103.5,8654.799145,739.7988693
2021-08-25 08:00:00+00:00,6878.5,8554.948488,715.290342
2021-08-25 09:00:00+00:00,6960.5,8521.165189,727.5727508
2021-08-25 10:00:00+00:00,6639.5,8601.255784,757.6771155
2021-08-25 11:00:00+00:00,6302.5,8590.149966,745.7618359
2021-08-25 12:00:00+00:00,5814,8356.609243,818.7835093
2021-08-25 13:00:00+00:00,5502.5,8445.950493,844.531738
2021-08-25 14:00:00+00:00,5403.5,8359.824247,885.0300648
2021-08-25 15:00:00+00:00,5091.5,8409.865825,894.7136515
2021-08-25 16:00:00+00:00,4793.5,8354.526941,920.4494832
2021-08-25 17:00:00+00:00,4579,8164.826618,946.3005777
2021-08-25 18:00:00+00:00,4531,8126.549772,947.387651
2021-08-25 19:00:00+00:00,4684,8088.345623,938.5956736
2021-08-25 20:00:00+00:00,5186,8216.979919,847.3387177
2021-08-25 21:00:00+00:00,5879,8374.174968,809.6855037
2021-08-25 22:00:00+00:00,6440,8471.511844,810.6745332
2021-08-25 23:00:00+00:00,6649.5,8441.428288,850.910423
2021-08-26 00:00:00+00:00,6398,8120.637073,878.7779062
2021-08-26 01:00:00+00:00,6133.5,8048.349538,880.7999918
2021-08-26 02:00:00+00:00,5650,8054.523389,903.662978
2021-08-26 03:00:00+00:00,5586,8010.354452,906.4643079
2021-08-26 04:00:00+00:00,5533.5,8229.395762,908.0958696
2021-08-26 05:00:00+00:00,5508,8370.392314,920.2099629
2021-08-26 06:00:00+00:00,5728.5,8199.334684,845.2158483
2021-08-26 07:00:00+00:00,6334,8159.137259,772.387799
2021-08-26 08:00:00+00:00,7024.5,8143.127864,754.749779
2021-08-26 09:00:00+00:00,7103.5,8170.742144,779.5833534
2021-08-26 10:00:00+00:00,6735,8183.858691,791.842538
2021-08-26 11:00:00+00:00,6377.5,8148.134203,784.7017993
2021-08-26 12:00:00+00:00,5885.5,7836.578473,848.5957361
2021-08-26 13:00:00+00:00,5521,7375.877059,879.3125351
2021-08-26 14:00:00+00:00,5433.5,7255.162425,938.7510672
2021-08-26 15:00:00+00:00,5125.5,7219.438284,976.1670493
2021-08-26 16:00:00+00:00,4811,7199.978616,1005.333294
2021-08-26 17:00:00+00:00,4613.5,7227.390541,1019.345292
2021-08-26 18:00:00+00:00,4557,7134.605058,1020.52925
2021-08-26 19:00:00+00:00,4695.5,7213.480276,969.597216
2021-08-26 20:00:00+00:00,5205,7170.713451,876.4753371
2021-08-26 21:00:00+00:00,5948,7026.064128,814.2053874
2021-08-26 22:00:00+00:00,6513,7233.71826,822.0543931
2021-08-26 23:00:00+00:00,6549,7226.967838,842.189564
2021-08-27 00:00:00+00:00,6000.5,7599.93306,897.5584133
2021-08-27 01:00:00+00:00,5507.5,7613.199184,929.3875532
2021-08-27 02:00:00+00:00,5377,7629.776853,925.1056794
2021-08-27 03:00:00+00:00,5407,7609.129456,917.4237823
2021-08-27 04:00:00+00:00,5303.5,7623.396421,933.5392232
2021-08-27 05:00:00+00:00,5497,7670.177938,903.3670156
2021-08-27 06:00:00+00:00,5772,7612.925061,883.6638391
2021-08-27 07:00:00+00:00,6168,7359.519212,827.2677969
2021-08-27 08:00:00+00:00,6666.5,7321.736761,780.6183991
2021-08-27 09:00:00+00:00,6777.5,7369.789667,792.8528069
2021-08-27 10:00:00+00:00,6472,7376.8435,802.9992198
2021-08-27 11:00:00+00:00,6152.5,6961.148178,816.2823508
2021-08-27 12:00:00+00:00,5761.5,6516.001828,796.791655
2021-08-27 13:00:00+00:00,5445.5,6483.76403,774.8149008
2021-08-27 14:00:00+00:00,5293,6566.309722,791.8421461
2021-08-27 15:00:00+00:00,4933,6635.309704,825.8701451
2021-08-27 16:00:00+00:00,4572.5,6764.824792,839.3348074
2021-08-27 17:00:00+00:00,4367.5,6879.513741,824.7075727
2021-08-27 18:00:00+00:00,4305.5,7085.633583,810.7100221
2021-08-27 19:00:00+00:00,4366.5,7261.260487,771.7744494
2021-08-27 20:00:00+00:00,4627.5,7483.160798,730.1014671
2021-08-27 21:00:00+00:00,4906,7835.060898,704.6429842
2021-08-27 22:00:00+00:00,5010.5,8296.900809,663.5975304
2021-08-27 23:00:00+00:00,4727.5,8280.817034,639.7640431
2021-08-28 00:00:00+00:00,4158,8495.867872,593.6357925
2021-08-28 01:00:00+00:00,3670.5,8603.289588,594.0825075
2021-08-28 02:00:00+00:00,3432,8699.838958,629.5343462
2021-08-28 03:00:00+00:00,3275.5,8675.825053,656.0855846
2021-08-28 04:00:00+00:00,3258.5,8571.799397,603.3456451
2021-08-28 05:00:00+00:00,3555,8459.373847,597.2631459
2021-08-28 06:00:00+00:00,4134.5,8068.136311,631.2469265
2021-08-28 07:00:00+00:00,4980.5,7738.528536,635.1182896
2021-08-28 08:00:00+00:00,5789.5,7841.285356,610.8043613
2021-08-28 09:00:00+00:00,5997.5,7832.687631,628.3878306
2021-08-28 10:00:00+00:00,5709.5,7807.708196,640.8126414
2021-08-28 11:00:00+00:00,5471.5,7801.836564,658.3580354
2021-08-28 12:00:00+00:00,5193,7610.169408,684.4680561
2021-08-28 13:00:00+00:00,4988.5,7510.493665,697.0794937
2021-08-28 14:00:00+00:00,4894.5,7269.087522,741.2023238
2021-08-28 15:00:00+00:00,4592.5,6988.598823,808.2815319
2021-08-28 16:00:00+00:00,4278.5,6755.211181,858.4118293
2021-08-28 17:00:00+00:00,4117.5,6644.809116,889.4206832
2021-08-28 18:00:00+00:00,4022.5,6733.713483,868.6405146
2021-08-28 19:00:00+00:00,3999,6769.526103,870.2273987
2021-08-28 20:00:00+00:00,4136.5,6698.07106,861.8680924
2021-08-28 21:00:00+00:00,4363,6713.682835,840.2288539
2021-08-28 22:00:00+00:00,4680,6954.335,790.8540286
2021-08-28 23:00:00+00:00,4958,6956.792324,772.3702958
2021-08-29 00:00:00+00:00,4893.5,7037.513768,810.6100533
2021-08-29 01:00:00+00:00,4598,7053.543496,812.0479957
2021-08-29 02:00:00+00:00,4386,7085.778107,806.7168299
2021-08-29 03:00:00+00:00,4318.5,7230.644473,823.4713447
2021-08-29 04:00:00+00:00,4502,7334.473896,807.3925957
2021-08-29 05:00:00+00:00,4561,7489.631006,792.9137528
2021-08-29 06:00:00+00:00,4727,7297.327152,813.8027364
2021-08-29 07:00:00+00:00,5296.5,6998.983568,757.169306
2021-08-29 08:00:00+00:00,6041,6806.250036,745.6217403
2021-08-29 09:00:00+00:00,6222.5,6819.989025,780.4944745
2021-08-29 10:00:00+00:00,5926.5,6800.917189,805.5760821
2021-08-29 11:00:00+00:00,5682.5,6757.509878,826.2105081
2021-08-29 12:00:00+00:00,5337,6749.51574,887.9422234
2021-08-29 13:00:00+00:00,5103,6822.607618,873.3349973
2021-08-29 14:00:00+00:00,5034,6914.624117,868.1710376
2021-08-29 15:00:00+00:00,4741.5,7210.306523,874.8462817
2021-08-29 16:00:00+00:00,4512.5,7338.663778,882.6076385
2021-08-29 17:00:00+00:00,4338,7576.160471,845.9363291
2021-08-29 18:00:00+00:00,4295.5,7799.872498,807.3843038
2021-08-29 19:00:00+00:00,4430,7972.150949,784.0349964
2021-08-29 20:00:00+00:00,4986.5,8089.807303,727.2594377
2021-08-29 21:00:00+00:00,5692,8381.548721,688.7411218
2021-08-29 22:00:00+00:00,6191.5,8469.33097,673.913485
2021-08-29 23:00:00+00:00,6252,7997.194854,718.1467868
2021-08-30 00:00:00+00:00,5592.5,8123.283684,740.0171407
2021-08-30 01:00:00+00:00,4836,8380.559847,712.1029169
2021-08-30 02:00:00+00:00,4401.5,8564.668474,673.247597
2021-08-30 03:00:00+00:00,4183,8610.501949,675.1101752
2021-08-30 04:00:00+00:00,4150,8739.204413,681.9095001
2021-08-30 05:00:00+00:00,4393.5,8753.320969,662.1219726
2021-08-30 06:00:00+00:00,4803,8586.088278,670.0151607
2021-08-30 07:00:00+00:00,5436,8370.344643,665.6288179
2021-08-30 08:00:00+00:00,6253.5,8227.358309,598.5253205
2021-08-30 09:00:00+00:00,6317,8400.224841,609.777893
2021-08-30 10:00:00+00:00,6161.5,8415.707288,623.4246877
2021-08-30 11:00:00+00:00,5865.5,8457.774922,678.2851139
2021-08-30 12:00:00+00:00,5433.5,8568.832853,680.9973811
2021-08-30 13:00:00+00:00,5126,8542.124578,675.1900057
2021-08-30 14:00:00+00:00,5040,8586.747364,679.900905
2021-08-30 15:00:00+00:00,4670.5,8682.005298,716.3441574
2021-08-30 16:00:00+00:00,4358,8695.012166,720.9130571
2021-08-30 17:00:00+00:00,4197,8711.274662,715.6511647
2021-08-30 18:00:00+00:00,4155,8638.379759,705.5625256
2021-08-30 19:00:00+00:00,4304.5,8659.473641,694.9491418
2021-08-30 20:00:00+00:00,4825,8630.864539,665.8568817
2021-08-30 21:00:00+00:00,5452.5,8259.760611,639.8836074
2021-08-30 22:00:00+00:00,5894.5,8344.085293,622.0555767
2021-08-30 23:00:00+00:00,6098.5,8312.067736,638.8270759
2021-08-31 00:00:00+00:00,5818.5,8150.160597,641.0804381
2021-08-31 01:00:00+00:00,5348,8212.068306,659.0144157
2021-08-31 02:00:00+00:00,4950.5,8280.668155,645.3428467
2021-08-31 03:00:00+00:00,4712,8346.816924,645.9926644
2021-08-31 04:00:00+00:00,4592.5,8389.17993,663.2653647
2021-08-31 05:00:00+00:00,4437.5,8554.019548,654.4168458
2021-08-31 06:00:00+00:00,4737,8519.817989,689.2842158
2021-08-31 07:00:00+00:00,5363.5,8422.351349,714.5185494
2021-08-31 08:00:00+00:00,5989.5,8525.820996,647.5080827
2021-08-31 09:00:00+00:00,6012,8335.641658,685.2561004
2021-08-31 10:00:00+00:00,5710,8006.104758,745.6518504
2021-08-31 11:00:00+00:00,5397.5,7773.841021,789.051602
2021-08-31 12:00:00+00:00,5056,7608.545325,857.9916508
2021-08-31 13:00:00+00:00,4922.5,7395.874753,900.8534128
2021-08-31 14:00:00+00:00,4888.5,7152.882783,945.0642267
2021-08-31 15:00:00+00:00,4596.5,7046.905957,984.7966641
2021-08-31 16:00:00+00:00,4324.5,7009.649083,1025.979091
2021-08-31 17:00:00+00:00,4163,6910.611672,1049.975918
2021-08-31 18:00:00+00:00,4112.5,6979.733803,1043.061628
2021-08-31 19:00:00+00:00,4247.5,7052.857672,1013.698042
2021-08-31 20:00:00+00:00,4682.5,7108.389003,909.954779
2021-08-31 21:00:00+00:00,5222,7175.131598,846.6067939
2021-08-31 22:00:00+00:00,5273,7532.239135,866.5935078
2021-08-31 23:00:00+00:00,4856,7587.650143,883.0495578
2021-09-01 00:00:00+00:00,4256,7492.008108,897.7557413
2021-09-01 01:00:00+00:00,3830.5,7633.364114,847.6361622
2021-09-01 02:00:00+00:00,3640.5,7902.14833,803.7310952
2021-09-01 03:00:00+00:00,3601,7809.494854,781.1944983
2021-09-01 04:00:00+00:00,3684,7904.629379,749.4902835
2021-09-01 05:00:00+00:00,3925,8097.609249,738.6950391
2021-09-01 06:00:00+00:00,4380.5,8169.312079,784.1031093
2021-09-01 07:00:00+00:00,4973,7984.642078,738.9330454
2021-09-01 08:00:00+00:00,5515.5,8160.200652,680.8103701
2021-09-01 09:00:00+00:00,5677,8386.451045,724.4031825
2021-09-01 10:00:00+00:00,5371.5,8286.243382,742.1773532
2021-09-01 11:00:00+00:00,5091.5,7951.626284,697.4165831
2021-09-01 12:00:00+00:00,4806.5,8053.322961,695.3558034
2021-09-01 13:00:00+00:00,4693.5,8198.646839,696.3541717
2021-09-01 14:00:00+00:00,4675.5,8129.603814,713.4812516
2021-09-01 15:00:00+00:00,4403.5,7891.984903,686.9684003
2021-09-01 16:00:00+00:00,4114.5,8404.433403,653.7415125
2021-09-01 17:00:00+00:00,3932.5,8407.271128,653.2361409
2021-09-01 18:00:00+00:00,3875.5,8430.463978,656.1820159
2021-09-01 19:00:00+00:00,3991,8274.473187,654.5364431
2021-09-01 20:00:00+00:00,4408.5,8013.173779,681.7562105
2021-09-01 21:00:00+00:00,4851.5,7975.299707,679.7799815
2021-09-01 22:00:00+00:00,4850.5,8272.65343,631.2906038
2021-09-01 23:00:00+00:00,4506.5,8411.57148,642.9727539
2021-09-02 00:00:00+00:00,4058,8465.976238,675.71568
2021-09-02 01:00:00+00:00,3799,8483.128739,660.0674783
